#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
1702549|2006-11-03T10:50:55.680000|36.366|19.391|43.5|BULLETIN-SISPICK||||ML|4.8|--|Mar Ionio Meridionale (MARE)
1702809|2006-11-05T17:14:53.850000|39.69|13.819|459.8|BULLETIN-SISPICK||||Mw|4.7|--|Tirreno Meridionale (MARE)
1703079|2006-11-07T11:13:35.640000|35.878|18.324|59.8|BULLETIN-SISPICK||||ML|4.6|--|Mar Ionio Meridionale (MARE)
2510089|2006-11-23T13:21:41.000000|40.1|20.6|48.0|SURVEY-INGV-CSEM||||Mw|4.5|--|Confine Grecia-Albania (GRECIA, ALBANIA)
1706169|2006-11-23T13:31:53.910000|35.883|12.679|28.1|BULLETIN-SISPICK||||Mw|4.6|--|Canale di Sicilia meridionale (MARE)
1706309|2006-11-24T04:37:39.730000|36.232|15.796|11.7|BULLETIN-SISPICK||||Mw|4.2|--|Mar Ionio Meridionale (MARE)
1709079|2006-12-10T11:03:41.570000|42.008|16.281|33.2|BULLETIN-SISPICK||||Mw|4.2|--|Costa Garganica (Foggia)
2510109|2007-02-02T12:06:29.000000|39.6|20.6|9.0|SURVEY-INGV-CSEM||||Mw|4.5|--|Greece [Land]
1719349|2007-02-03T10:49:11.450000|43.318|17.863|10.0|BULLETIN-SISPICK||||ML|4.2|--|Bosnia and Herz. [Land]
2510119|2007-02-03T13:43:25.000000|35.74|22.45|60.0|SURVEY-INGV-CSEM||||Mw|5.3|--|Greece [Sea]
1719609|2007-02-05T08:30:04.380000|45.075|15.11|10.0|BULLETIN-SISPICK||||Mw|4.3|--|Costa Croata Settentrionale (CROAZIA)
1723399|2007-02-22T06:03:04.250000|39.985|15.558|302.5|BULLETIN-SISPICK||||Mw|4.4|--|Golfo di Policastro (Salerno, Potenza)
1725159|2007-03-03T14:56:26.730000|40.141|20.064|10.0|BULLETIN-SISPICK||||ML|4.3|--|Albania [Land]
2509879|2007-03-25T13:57:59.000000|38.37|20.42|16.0|SURVEY-INGV-CSEM||||Mw|5.7|--|Costa Greca Ionica (GRECIA)
1730719|2007-03-31T12:22:32.330000|34.601|13.724|10.0|BULLETIN-SISPICK||||ML|4.3|--|Libya [Sea]
2509889|2007-04-10T03:17:56.000000|38.7|21.5|30.0|SURVEY-INGV-CSEM||||Mw|5.0|--|Greece
1733369|2007-04-10T19:17:32.070000|36.926|12.912|21.6|BULLETIN-SISPICK||||Mw|4.1|--|Canale di Sicilia meridionale (MARE)
1733719|2007-04-12T03:38:03.780000|38.739|20.851|10.0|BULLETIN-SISPICK||||ML|4.0|--|Costa Greca Ionica (GRECIA)
1734399|2007-04-16T07:38:47.520000|41.146|20.673|10.0|BULLETIN-SISPICK||||ML|4.9|--|Macedonia [Land]
2509899|2007-04-16T07:38:53.000000|41.2|19.9|26.0|SURVEY-INGV-CSEM||||Mw|4.7|--|Albania
1734509|2007-04-16T16:18:38.980000|38.122|20.749|10.0|BULLETIN-SISPICK||||ML|4.2|--|Costa Greca Ionica (GRECIA)
1735059|2007-04-19T10:15:29.660000|39.618|25.766|10.0|BULLETIN-SISPICK||||ML|4.9|--|Greece [Sea]
2509909|2007-05-21T16:39:50.000000|35.2|27.9|28.0|SURVEY-INGV-CSEM||||Mw|5.0|--|Dodecanese Islands, Greece [Sea: Greece]
1744519|2007-05-25T09:39:46.280000|39.658|16.834|10.0|BULLETIN-SISPICK||||Mw|4.2|--|Costa Ionica Cosentina (Cosenza)
2509919|2007-06-29T18:09:10.000000|39.2|20.24|4.0|SURVEY-INGV-CSEM||||Mw|5.4|--|Costa Greca Ionica (GRECIA)
2509929|2007-06-29T22:21:10.000000|39.02|20.66|4.0|SURVEY-INGV-CSEM||||Mw|4.9|--|Greece [Sea]
1753119|2007-07-04T23:55:32.570000|38.831|15.265|279.3|BULLETIN-SISPICK||||Mw|5.2|--|Isole Eolie (Messina)
2509939|2007-07-17T18:23:20.000000|40.2|21.5|21.0|SURVEY-INGV-CSEM||||Mw|4.7|--|Greece
1756559|2007-07-18T10:54:13.310000|43.769|15.376|20.0|BULLETIN-SISPICK||||ML|4.2|--|Costa Croata Settentrionale (CROAZIA)
1757859|2007-07-22T17:26:03.610000|41.905|13.671|15.7|BULLETIN-SISPICK||||ML|4.0|--|4 km SW Lecce nei Marsi (AQ)
1759939|2007-07-30T19:05:43.080000|44.898|10.003|20.5|BULLETIN-SISPICK||||Mw|4.2|--|3 km E Alseno (PC)
1760239|2007-08-01T00:07:54.920000|39.003|17.176|10.0|BULLETIN-SISPICK||||Mw|4.2|--|Costa Ionica Crotonese (Crotone)
1762389|2007-08-12T11:20:39.270000|39.127|20.467|2.8|BULLETIN-SISPICK||||Mw|4.4|--|Costa Greca Ionica (GRECIA)
1763779|2007-08-18T14:04:07.980000|38.275|15.173|10.9|BULLETIN-SISPICK||||Mw|4.1|--|Costa Siciliana nord-orientale (Messina)
2509949|2007-08-27T06:29:03.000000|38.42|20.24|18.0|SURVEY-INGV-CSEM||||Mw|4.5|--|Costa Greca Ionica (GRECIA)
2509959|2007-09-05T05:08:13.000000|41.4|19.4|28.0|SURVEY-INGV-CSEM||||Mw|4.6|--|Costa Albanese settentrionale (ALBANIA)
2509969|2007-09-23T00:54:00.000000|34.9|26.9|4.0|SURVEY-INGV-CSEM||||Mw|5.1|--|Crete, Greece [Sea: Greece]
1783929|2007-11-24T08:46:06.000000|41.278|19.979|10.0|BULLETIN-SISPICK||||Mw|4.0|--|Albania
1785139|2007-12-01T07:14:22.450000|39.978|15.85|280.7|BULLETIN-SISPICK||||Mw|4.6|--|6 km NE Aieta (CS)
1785159|2007-12-01T12:48:36.700000|42.46|16.43|10.0|BULLETIN-SISPICK||||ML|4.0|--|Adriatico Centrale (MARE)
1788859|2007-12-28T04:05:43.550000|44.51|10.133|19.5|BULLETIN-SISPICK||||ML|4.1|--|5 km NE Corniglio (PR)
2509989|2008-01-06T05:14:20.000000|37.1|22.82|72.0|SURVEY-INGV-CSEM||||Mw|6.1|--|Southern Greece [Land: Greece]
2509999|2008-02-04T20:25:00.000000|38.1|21.86|32.0|SURVEY-INGV-CSEM||||Mw|4.7|--|Greece
2510009|2008-02-14T10:09:22.000000|36.5|21.8|21.0|SURVEY-INGV-CSEM||||Mw|6.5|--|Costa Occidentale Peloponneso (GRECIA)
2510019|2008-02-20T18:27:04.000000|36.27|21.75|21.0|SURVEY-INGV-CSEM||||Mw|6.2|--|Mar Ionio Meridionale (MARE)
1798789|2008-02-21T05:00:05.430000|37.52|17.99|44.3|BULLETIN-SISPICK||||ML|4.2|--|Mar Ionio Meridionale (MARE)
1801889|2008-03-01T07:43:13.080000|44.063|11.253|3.8|BULLETIN-SISPICK||||Mw|4.5|--|7 km N Barberino di Mugello (FI)
1802089|2008-03-01T08:43:46.600000|44.046|11.227|5.2|BULLETIN-SISPICK||||Mw|4.0|--|5 km N Barberino di Mugello (FI)
1807039|2008-03-22T17:32:50.830000|40.555|20.896|10.0|BULLETIN-SISPICK||||ML|4.1|--|Confine Grecia-Albania (GRECIA, ALBANIA)
1807619|2008-03-26T09:19:30.570000|44.342|9.81|72.2|BULLETIN-SISPICK||||Mw|4.0|--|4 km E Zeri (MS)
1809769|2008-04-08T17:20:01.060000|39.158|16.525|9.8|BULLETIN-SISPICK||||Mw|4.1|--|10 km E Parenti (CS)
1820029|2008-05-25T15:11:36.480000|38.168|22.839|10.0|BULLETIN-SISPICK||||ML|4.1|--|Greece [Sea]
2510029|2008-06-08T12:25:22.000000|38.01|21.44|39.0|SURVEY-INGV-CSEM||||Mw|6.4|--|Costa Greca Ionica (GRECIA)
2510039|2008-06-12T02:20:44.000000|35.15|26.2|24.0|SURVEY-INGV-CSEM||||Mw|5.1|--|Crete, Greece [Land: Greece]
2510049|2008-06-18T01:58:43.000000|37.8|22.7|76.0|SURVEY-INGV-CSEM||||Mw|5.0|--|Southern Greece [Land: Greece]
1830419|2008-07-02T09:17:50.220000|36.152|12.665|10.0|BULLETIN-SISPICK||||ML|4.0|--|Canale di Sicilia meridionale (MARE)
1861579|2008-10-30T15:49:28.990000|38.895|15.435|243.7|BULLETIN-SISPICK||||ML|4.1|--|Tirreno Meridionale (MARE)
1865609|2008-11-20T14:09:20.610000|39.169|17.373|26.9|BULLETIN-SISPICK||||ML|4.0|--|Costa Ionica Crotonese (Crotone)
1866359|2008-11-28T23:39:22.220000|37.617|13.823|35.3|BULLETIN-SISPICK||||ML|4.2|--|5 km SW Villalba (CL)
1868189|2008-12-13T08:27:09.310000|38.481|23.592|10.0|BULLETIN-SISPICK||||ML|4.7|--|Greece
1868979|2008-12-17T21:57:42.870000|39.168|15.586|269.4|BULLETIN-SISPICK||||ML|5.1|--|Tirreno Meridionale (MARE)
1870169|2008-12-23T15:24:21.770000|44.544|10.345|22.9|BULLETIN-SISPICK||||Mw|4.9|--|5 km SE Neviano degli Arduini (PR)
1870749|2008-12-23T21:58:26.570000|44.527|10.355|23.7|BULLETIN-SISPICK||||Mw|4.4|--|5 km N Vetto (RE)
1870899|2008-12-23T23:37:06.000000|44.582|10.256|19.4|BULLETIN-SISPICK||||ML|4.0|--|4 km S Langhirano (PR)
1883179|2009-02-16T23:16:36.160000|37.03|21.01|10.0|BULLETIN-SISPICK||||ML|5.7|--|Costa Occidentale Peloponneso (GRECIA)
1888009|2009-03-07T18:51:20.140000|41.177|19.495|10.0|BULLETIN-SISPICK||||ML|4.1|--|Costa Albanese settentrionale (ALBANIA)
1891609|2009-03-25T12:23:25.900000|40.247|19.647|30.8|BULLETIN-SISPICK||||ML|4.3|--|Costa Albanese meridionale (ALBANIA)
1892309|2009-03-30T13:38:38.960000|42.321|13.376|9.8|BULLETIN-SISPICK||||Mw|4.0|--|4 km SW L'Aquila (AQ)
1894839|2009-04-05T20:20:53.350000|44.23|11.913|24.5|BULLETIN-SISPICK||||Mw|4.5|--|7 km NW Castrocaro Terme e Terra del Sole (FC)
1895389|2009-04-06T01:32:40.400000|42.342|13.38|8.3|BULLETIN-SISPICK||||Mw|6.1|--|2 km SW L'Aquila (AQ)
1895409|2009-04-06T01:36:29.190000|42.352|13.346|9.7|BULLETIN-SISPICK||||ML|4.7|--|4 km W L'Aquila (AQ)
1895419|2009-04-06T01:40:50.650000|42.417|13.402|11.0|BULLETIN-SISPICK||||ML|4.1|--|7 km N L'Aquila (AQ)
1895429|2009-04-06T01:41:32.690000|42.377|13.319|8.5|BULLETIN-SISPICK||||ML|4.0|--|5 km E Scoppito (AQ)
1895439|2009-04-06T01:41:37.770000|42.364|13.456|8.7|BULLETIN-SISPICK||||ML|4.3|--|5 km E L'Aquila (AQ)
1895449|2009-04-06T01:42:49.970000|42.3|13.429|10.5|BULLETIN-SISPICK||||ML|4.2|--|4 km W Ocre (AQ)
1895879|2009-04-06T02:37:04.250000|42.36|13.328|8.7|BULLETIN-SISPICK||||Mw|4.9|--|6 km W L'Aquila (AQ)
1896349|2009-04-06T03:56:45.700000|42.335|13.386|9.3|BULLETIN-SISPICK||||Mw|4.3|--|2 km SW L'Aquila (AQ)
1897629|2009-04-06T07:17:10.140000|42.356|13.383|9.0|BULLETIN-SISPICK||||Mw|4.1|--|1 km W L'Aquila (AQ)
1901099|2009-04-06T16:38:09.730000|42.363|13.339|10.0|BULLETIN-SISPICK||||Mw|4.3|--|5 km W L'Aquila (AQ)
1903809|2009-04-06T23:15:36.760000|42.463|13.385|9.7|BULLETIN-SISPICK||||Mw|5.0|--|8 km E Pizzoli (AQ)
1906339|2009-04-07T09:26:28.610000|42.336|13.387|9.6|BULLETIN-SISPICK||||Mw|4.9|--|2 km SW L'Aquila (AQ)
1908319|2009-04-07T17:47:37.340000|42.303|13.486|17.1|BULLETIN-SISPICK||||Mw|5.4|--|1 km N Fossa (AQ)
1909629|2009-04-07T21:34:29.770000|42.364|13.365|9.6|BULLETIN-SISPICK||||Mw|4.3|--|3 km W L'Aquila (AQ)
1916789|2009-04-09T00:52:59.690000|42.489|13.351|11.0|BULLETIN-SISPICK||||Mw|5.2|--|5 km SE Capitignano (AQ)
1917479|2009-04-09T03:14:52.260000|42.335|13.444|17.1|BULLETIN-SISPICK||||Mw|4.2|--|4 km E L'Aquila (AQ)
1917839|2009-04-09T04:32:45.050000|42.445|13.434|9.8|BULLETIN-SISPICK||||Mw|4.1|--|11 km N L'Aquila (AQ)
1921649|2009-04-09T19:38:16.960000|42.504|13.35|9.3|BULLETIN-SISPICK||||Mw|5.0|--|4 km E Capitignano (AQ)
1940059|2009-04-13T21:14:24.470000|42.498|13.377|9.0|BULLETIN-SISPICK||||Mw|4.8|--|7 km E Capitignano (AQ)
1961599|2009-04-19T12:39:50.080000|44.735|7.868|45.3|BULLETIN-SISPICK||||ML|4.1|--|2 km NW Pocapaglia (CN)
1970519|2009-04-23T15:14:08.310000|42.247|13.484|10.3|BULLETIN-SISPICK||||ML|4.0|--|1 km NW Rocca di Cambio (AQ)
1971139|2009-04-23T21:49:00.840000|42.228|13.486|9.7|BULLETIN-SISPICK||||Mw|4.2|--|1 km SW Rocca di Cambio (AQ)
1973539|2009-04-25T01:36:25.000000|34.3|13.9|10.0|CSEM||||mb|4.6|--|Libya [Sea]
1975149|2009-04-25T17:18:48.000000|45.7|26.6|95.0|CSEM||||mb|5.3|--|Romania
1978719|2009-04-27T11:52:15.000000|36.2|21.6|10.0|CSEM||||ML|4.1|--|Mar Ionio Meridionale (MARE)
1987059|2009-05-02T15:44:20.000000|37.6|22.8|60.0|CSEM||||mb|4.5|--|Southern Greece [Land: Greece]
1990599|2009-05-05T01:39:25.000000|47.7|7.7|17.0|CSEM||||ML|4.3|--|Germany [Land]
1994609|2009-05-07T15:31:46.000000|37.2|21.6|5.0|CSEM||||ML|4.0|--|Costa Occidentale Peloponneso (GRECIA)
1994989|2009-05-07T21:27:15.000000|47.6|15.7|10.0|CSEM||||Mw|4.4|--|Austria (AUSTRIA)
2002189|2009-05-12T01:36:30.000000|35.55|26.39|60.0|CSEM||||mb|4.5|--|Crete, Greece [Sea: Greece]
2004349|2009-05-13T19:46:49.000000|36.3|21.8|48.0|CSEM||||mb|4.6|--|Costa Occidentale Peloponneso (GRECIA)
2005119|2009-05-14T09:13:41.000000|36|27|113.0|CSEM||||mb|4.8|--|Crete, Greece [Sea: Greece]
2009949|2009-05-17T22:39:26.000000|38.14|22.71|2.0|CSEM||||mb|4.5|--|Greece [Sea]
2012759|2009-05-20T03:21:33.000000|37.7|20.9|10.0|CSEM||||Mw|4.1|--|Costa Greca Ionica (GRECIA)
2014339|2009-05-21T15:28:27.000000|38.6|20.4|10.0|CSEM||||mb|4.3|--|Costa Greca Ionica (GRECIA)
2016119|2009-05-23T04:47:39.000000|36.43|21.7|10.0|CSEM||||mb|4.7|--|Costa Occidentale Peloponneso (GRECIA)
2017709|2009-05-24T14:29:16.000000|41.3|22.7|2.0|CSEM||||ML|4.0|--|Macedonia [Land]
2017739|2009-05-24T16:17:50.000000|41.3|22.7|5.0|CSEM||||Mw|5.3|--|Macedonia [Land]
2017809|2009-05-24T18:50:18.000000|41.3|22.7|2.0|CSEM||||ML|4.0|--|Macedonia [Land]
2028209|2009-06-05T14:38:40.000000|36.4|21.6|20.0|CSEM||||mb|4.4|--|Mar Ionio Meridionale (MARE)
2030619|2009-06-08T23:11:31.000000|37.95|20.17|2.0|CSEM||||ML|4.0|--|Mar Ionio Meridionale (MARE)
2030819|2009-06-09T05:26:57.000000|35.9|29.1|10.0|CSEM||||ML|4.4|--|Turkey [Sea]
2031279|2009-06-09T19:59:20.000000|34.3|25.5|40.0|CSEM||||ML|4.2|--|Crete, Greece [Sea: Greece]
2037629|2009-06-18T04:26:14.000000|35.2|28.5|60.0|CSEM||||mb|4.7|--|Greece [Sea]
2037849|2009-06-18T14:03:30.000000|35.2|28.6|50.0|CSEM||||mb|4.6|--|Greece [Sea]
2038419|2009-06-19T04:10:33.000000|35.34|28.69|15.0|CSEM||||mb|4.2|--|Greece [Sea]
2038779|2009-06-19T14:04:59.000000|35.2|28.4|40.0|CSEM||||Mw|5.9|--|Greece [Sea]
2038789|2009-06-19T14:33:37.000000|35.34|28.61|40.0|CSEM||||mb|4.5|--|Greece [Sea]
2039329|2009-06-20T08:28:21.000000|37.7|26.9|10.0|CSEM||||Mw|4.7|--|Dodecanese Islands, Greece [Land: Greece]
2040129|2009-06-21T11:20:03.030000|43.394|17.339|5.8|BULLETIN-SISPICK||||ML|4.8|--|Bosnia and Herz. [Land]
2040909|2009-06-22T20:58:40.270000|42.445|13.354|13.8|BULLETIN-SISPICK||||Mw|4.4|--|5 km E Pizzoli (AQ)
2041879|2009-06-23T04:49:22.000000|35.9|30.1|10.0|CSEM||||ML|4.3|--|Turkey [Sea]
2044099|2009-06-25T20:08:20.000000|36.6|21.4|2.0|CSEM||||mb|4.3|--|Mar Ionio Meridionale (MARE)
2046019|2009-06-26T20:37:39.000000|36.5|25.5|20.0|CSEM||||Mw|4.8|--|Dodecanese Islands, Greece [Sea: Greece]
2046099|2009-06-26T22:14:53.000000|36.5|25.5|15.0|CSEM||||ML|4.7|--|Dodecanese Islands, Greece [Sea: Greece]
2052569|2009-07-01T09:30:11.000000|34.1|25.4|30.0|CSEM||||Mw|6.4|--|Crete, Greece [Sea: Greece]
2052629|2009-07-01T10:54:34.000000|39.9|24.1|2.0|CSEM||||mb|4.1|--|Greece [Sea]
2052839|2009-07-01T18:38:44.000000|33.9|25.4|30.0|CSEM||||mb|4.2|--|Greece [Sea]
2053469|2009-07-02T06:17:10.000000|34|25.3|2.0|CSEM||||mb|4.3|--|Crete, Greece [Sea: Greece]
2053919|2009-07-02T19:49:50.000000|34|25.3|30.0|CSEM||||mb|4.8|--|Crete, Greece [Sea: Greece]
2053999|2009-07-02T21:27:44.000000|33.9|25.3|10.0|CSEM||||mb|4.3|--|Greece [Sea]
2054069|2009-07-02T22:36:45.000000|34|25.6|30.0|CSEM||||mb|4.6|--|Crete, Greece [Sea: Greece]
2054559|2009-07-03T04:16:46.000000|34|25.6|20.0|CSEM||||mb|4.3|--|Crete, Greece [Sea: Greece]
2054569|2009-07-03T04:17:59.000000|34.1|25.6|30.0|CSEM||||mb|4.7|--|Crete, Greece [Sea: Greece]
2054609|2009-07-03T04:42:32.000000|34.4|24.1|40.0|CSEM||||mb|4.5|--|Crete, Greece [Sea: Greece]
2054789|2009-07-03T09:36:17.000000|34.1|25.8|40.0|CSEM||||ML|4.0|--|Crete, Greece [Sea: Greece]
2059139|2009-07-07T00:32:48.000000|34|25.2|30.0|CSEM||||mb|4.9|--|Crete, Greece [Sea: Greece]
2059189|2009-07-07T01:02:48.000000|34|25.6|20.0|CSEM||||mb|4.7|--|Crete, Greece [Sea: Greece]
2059979|2009-07-07T20:12:10.000000|33.9|25.6|10.0|CSEM||||mb|4.3|--|Greece [Sea]
2060219|2009-07-08T06:19:57.000000|34|25.4|20.0|CSEM||||mb|4.6|--|Crete, Greece [Sea: Greece]
2063869|2009-07-12T08:38:51.370000|42.328|13.379|10.1|BULLETIN-SISPICK||||Mw|4.2|--|3 km SW L'Aquila (AQ)
2064219|2009-07-12T14:48:20.390000|40.237|19.586|34.1|BULLETIN-SISPICK||||ML|4.1|--|Costa Albanese meridionale (ALBANIA)
2066999|2009-07-15T02:45:58.000000|35.4|28.6|50.0|CSEM||||ML|4.0|--|Greece [Sea]
2068459|2009-07-16T12:46:45.000000|33.8|25.4|30.0|CSEM||||mb|4.2|--|Greece [Sea]
2074679|2009-07-24T20:27:10.000000|45.7|26.6|133.0|CSEM||||mb|4.0|--|Romania
2077959|2009-07-28T23:34:55.130000|41.397|18.814|10.0|BULLETIN-SISPICK||||ML|4.2|--|Adriatico Meridionale (MARE)
2079039|2009-07-30T18:27:22.000000|38.3|20.3|10.0|CSEM||||ML|4.0|--|Costa Greca Ionica (GRECIA)
2080999|2009-08-02T04:50:09.780000|37.952|20.186|30.0|BULLETIN-SISPICK||||ML|4.0|--|Mar Ionio Meridionale (MARE)
2084029|2009-08-06T15:36:44.440000|41.648|13.669|15.7|BULLETIN-SISPICK||||Mw|4.0|--|3 km S Fontechiari (FR)
2084669|2009-08-07T16:14:28.000000|35.8|26.7|100.0|CSEM||||mb|4.1|--|Crete, Greece [Sea: Greece]
2087099|2009-08-11T22:40:21.000000|34.1|26.2|40.0|CSEM||||mb|4.3|--|Crete, Greece [Sea: Greece]
2092659|2009-08-21T13:39:56.910000|41.847|19.19|10.0|BULLETIN-SISPICK||||Mw|4.8|--|Costa Montenegro (MONTENEGRO)
2095349|2009-08-24T22:26:12.000000|35.05|25.93|60.0|CSEM||||ML|4.1|--|Crete, Greece [Land: Greece]
2096289|2009-08-26T02:59:41.000000|33.9|25.4|10.0|CSEM||||mb|4.5|--|Greece [Sea]
2096559|2009-08-26T14:26:40.000000|35.4|28.7|40.0|CSEM||||ML|4.2|--|Greece [Sea]
2102439|2009-09-06T21:49:42.000000|41.5|20.4|2.0|CSEM||||Mw|5.4|--|Albania
2102459|2009-09-06T22:24:43.000000|41.5|20.5|2.0|CSEM||||ML|4.1|--|Macedonia [Land]
2102719|2009-09-07T15:20:30.000000|41.5|20.5|2.0|CSEM||||ML|4.0|--|Macedonia [Land]
2102799|2009-09-07T21:26:29.690000|38.728|14.044|25.5|BULLETIN-SISPICK||||Mw|4.7|--|Tirreno Meridionale (MARE)
2103069|2009-09-08T19:39:40.500000|43.264|18.004|10.0|BULLETIN-SISPICK||||ML|4.0|--|Bosnia and Herz. [Land]
2103399|2009-09-09T21:15:17.000000|38.7|22.8|2.0|CSEM||||ML|4.0|--|Greece
2103869|2009-09-11T01:58:31.000000|37.9|32.5|10.0|CSEM||||Mw|4.9|--|Turkey
2104219|2009-09-12T02:47:30.000000|34|25.6|40.0|CSEM||||ML|4.4|--|Crete, Greece [Sea: Greece]
2104359|2009-09-12T18:06:27.000000|41.4|20.4|2.0|CSEM||||ML|4.4|--|Albania
2104379|2009-09-12T18:42:55.000000|41.4|20.4|2.0|CSEM||||ML|4.3|--|Albania
2105009|2009-09-14T20:04:31.030000|44.025|11.275|7.0|BULLETIN-SISPICK||||Mw|4.2|--|4 km NE Barberino di Mugello (FI)
2105339|2009-09-15T01:13:35.000000|33.86|25.54|10.0|CSEM||||mb|4.4|--|Greece [Sea]
2105419|2009-09-15T05:09:13.000000|33.75|25.55|40.0|CSEM||||mb|4.4|--|Greece [Sea]
2105479|2009-09-15T08:37:40.000000|41.15|19.48|2.0|CSEM||||ML|4.3|--|Costa Albanese settentrionale (ALBANIA)
2105969|2009-09-16T07:12:59.000000|39|22.2|2.0|CSEM||||ML|4.4|--|Greece
2106549|2009-09-17T22:53:05.870000|39.839|20.167|10.0|BULLETIN-SISPICK||||ML|4.3|--|Confine Grecia-Albania (GRECIA, ALBANIA)
2107499|2009-09-20T03:50:17.320000|43.399|13.418|37.8|BULLETIN-SISPICK||||Mw|4.5|--|2 km SW Montefano (MC)
2109769|2009-09-26T02:52:11.000000|34|25.6|40.0|CSEM||||mb|4.5|--|Crete, Greece [Sea: Greece]
2109799|2009-09-26T04:57:10.000000|34|25.6|46.0|CSEM||||mb|4.4|--|Crete, Greece [Sea: Greece]
2113299|2009-10-04T14:13:30.000000|34|25.3|10.0|CSEM||||ML|4.0|--|Crete, Greece [Sea: Greece]
2118049|2009-10-10T00:28:38.000000|40.844|20.879|10.0|CSEM||||ML|4.2|--|Confine Grecia-Albania (GRECIA, ALBANIA)
2120069|2009-10-14T20:59:29.000000|34.3|26.5|30.0|CSEM||||mb|4.4|--|Crete, Greece [Sea: Greece]
2121219|2009-10-17T18:52:34.000000|37.8|21.4|2.0|CSEM||||mb|4.6|--|Costa Occidentale Peloponneso (GRECIA)
2126009|2009-11-01T08:33:15.390000|37.514|17.984|39.8|BULLETIN-SISPICK||||ML|4.4|--|Mar Ionio Meridionale (MARE)
2126139|2009-11-01T16:47:44.000000|34.2|25.2|10.0|CSEM||||ML|4.0|--|Crete, Greece [Sea: Greece]
2127569|2009-11-07T07:10:05.560000|37.634|13.851|34.0|BULLETIN-SISPICK||||ML|4.1|--|3 km S Villalba (CL)
2127869|2009-11-08T06:51:16.410000|37.847|14.557|7.6|BULLETIN-SISPICK||||Mw|4.4|--|6 km NE Cerami (EN)
2128799|2009-11-11T03:43:34.000000|40.4|19.9|2.0|CSEM||||ML|4.1|--|Albania
2128909|2009-11-11T09:51:06.720000|37.368|20.155|10.0|BULLETIN-SISPICK||||ML|5.0|--|Mar Ionio Meridionale (MARE)
2129209|2009-11-12T07:26:47.000000|38.6|23.6|5.0|CSEM||||ML|4.3|--|Greece
2129409|2009-11-12T19:01:45.000000|34.8|23.3|10.0|CSEM||||mb|4.3|--|Crete, Greece [Sea: Greece]
2130619|2009-11-14T18:44:45.000000|33.9|25.6|49.0|CSEM||||mb|4.6|--|Greece [Sea]
2131329|2009-11-16T11:31:17.000000|35.1|27.9|2.0|CSEM||||ML|4.2|--|Dodecanese Islands, Greece [Sea: Greece]
2131409|2009-11-16T18:30:47.000000|38.4|22.1|2.0|CSEM||||ML|4.1|--|Greece
2132109|2009-11-18T03:16:46.090000|41.401|20.001|22.6|BULLETIN-SISPICK||||ML|4.3|--|Albania
2134369|2009-11-23T02:27:08.650000|39.552|15.55|306.1|BULLETIN-SISPICK||||ML|4.1|--|Tirreno Meridionale (MARE)
2135499|2009-11-26T15:09:14.000000|36|21.4|10.0|CSEM||||mb|5.1|--|Mar Ionio Meridionale (MARE)
2137089|2009-12-04T06:02:21.000000|37.9|28.8|10.0|CSEM||||mb|5.2|--|Turkey
2137119|2009-12-04T09:34:17.000000|38.8|22|2.0|CSEM||||mb|4.6|--|Greece
2137969|2009-12-07T15:06:26.000000|37.37|20.2|2.0|CSEM||||mb|4.3|--|Mar Ionio Meridionale (MARE)
2138599|2009-12-08T11:49:16.000000|37.4|20.3|2.0|CSEM||||ML|4.2|--|Mar Ionio Meridionale (MARE)
2140119|2009-12-15T13:11:58.980000|43.007|12.271|8.8|BULLETIN-SISPICK||||Mw|4.2|--|12 km NW Marsciano (PG)
2140909|2009-12-19T05:36:28.790000|37.771|14.954|24.7|BULLETIN-SISPICK||||ML|4.3|--|10 km SE Maletto (CT)
2141179|2009-12-19T09:01:16.460000|37.782|14.974|26.9|BULLETIN-SISPICK||||ML|4.4|--|11 km SE Maletto (CT)
2142019|2009-12-22T06:06:23.000000|35.6|31.5|55.0|CSEM||||Mw|5.2|--|Cyprus region [Sea: Cyprus]
2142039|2009-12-22T10:27:29.000000|39.2|20.4|2.0|CSEM||||Mw|4.5|--|Costa Greca Ionica (GRECIA)
2143669|2009-12-29T11:08:55.000000|32.6|15|10.0|CSEM||||mb|4.9|--|Near coast of Libya [Sea: Libya]
2144809|2010-01-05T02:47:16.000000|36.04|25.45|115.0|CSEM||||mb|4.5|--|Dodecanese Islands, Greece [Sea: Greece]
2144859|2010-01-05T11:23:23.110000|34.122|14.972|10.0|BULLETIN-SISPICK||||ML|4.1|--|Libya [Sea]
2145419|2010-01-10T08:33:35.640000|43.119|13.445|16.9|BULLETIN-SISPICK||||ML|4.0|--|3 km W Falerone (FM)
2146189|2010-01-12T08:25:11.320000|43.119|13.451|17.1|BULLETIN-SISPICK||||Mw|4.1|--|2 km NW Falerone (FM)
2146659|2010-01-12T13:35:45.290000|43.135|13.433|18.1|BULLETIN-SISPICK||||Mw|4.1|--|3 km W Montappone (FM)
2147269|2010-01-14T04:25:10.000000|39.23|22.21|87.0|CSEM||||ML|4.3|--|Greece
2147779|2010-01-16T06:08:50.000000|38.95|21.2|2.0|CSEM||||ML|4.0|--|Greece
2510059|2010-01-18T15:56:10.000000|38.4|22|6.0|SURVEY-INGV-CSEM||||Mw|5.2|--|Greece [Sea]
